nd_id,nd_2_id,ca_id,mt_id,cap_trme_leg,cap_trmi_leg
23,47,0,6,1000000000,0
24,48,0,6,1000000000,0
25,49,0,6,1000000000,0
26,50,0,6,1000000000,0
27,51,0,6,1000000000,0
28,52,0,6,1000000000,0
29,53,0,6,1000000000,0
30,54,0,6,1000000000,0
31,55,0,6,1000000000,0
32,56,0,6,1000000000,0
33,57,0,6,1000000000,0
34,58,0,6,1000000000,0
8,35,0,6,1000000000,0
9,36,0,6,1000000000,0
10,37,0,6,1000000000,0
11,38,0,6,1000000000,0
12,39,0,6,1000000000,0
13,40,0,6,1000000000,0
14,41,0,6,1000000000,0
15,42,0,6,1000000000,0
16,43,0,6,1000000000,0
17,44,0,6,1000000000,0
18,45,0,6,1000000000,0
19,46,0,6,1000000000,0
23,47,0,7,1000000000,0
24,48,0,7,1000000000,0
25,49,0,7,1000000000,0
26,50,0,7,1000000000,0
27,51,0,7,1000000000,0
28,52,0,7,1000000000,0
29,53,0,7,1000000000,0
30,54,0,7,1000000000,0
31,55,0,7,1000000000,0
32,56,0,7,1000000000,0
33,57,0,7,1000000000,0
34,58,0,7,1000000000,0
8,35,0,7,1000000000,0
9,36,0,7,1000000000,0
10,37,0,7,1000000000,0
11,38,0,7,1000000000,0
12,39,0,7,1000000000,0
13,40,0,7,1000000000,0
14,41,0,7,1000000000,0
15,42,0,7,1000000000,0
16,43,0,7,1000000000,0
17,44,0,7,1000000000,0
18,45,0,7,1000000000,0
19,46,0,7,1000000000,0
23,47,0,8,1000000000,0
24,48,0,8,1000000000,0
25,49,0,8,1000000000,0
26,50,0,8,1000000000,0
27,51,0,8,1000000000,0
28,52,0,8,1000000000,0
29,53,0,8,1000000000,0
30,54,0,8,1000000000,0
31,55,0,8,1000000000,0
32,56,0,8,1000000000,0
33,57,0,8,1000000000,0
34,58,0,8,1000000000,0
8,35,0,8,1000000000,0
9,36,0,8,1000000000,0
10,37,0,8,1000000000,0
11,38,0,8,1000000000,0
12,39,0,8,1000000000,0
13,40,0,8,1000000000,0
14,41,0,8,1000000000,0
15,42,0,8,1000000000,0
16,43,0,8,1000000000,0
17,44,0,8,1000000000,0
18,45,0,8,1000000000,0
19,46,0,8,1000000000,0
23,47,0,9,1000000000,0
24,48,0,9,1000000000,0
25,49,0,9,1000000000,0
26,50,0,9,1000000000,0
27,51,0,9,1000000000,0
28,52,0,9,1000000000,0
29,53,0,9,1000000000,0
30,54,0,9,1000000000,0
31,55,0,9,1000000000,0
32,56,0,9,1000000000,0
33,57,0,9,1000000000,0
34,58,0,9,1000000000,0
8,35,0,9,1000000000,0
9,36,0,9,1000000000,0
10,37,0,9,1000000000,0
11,38,0,9,1000000000,0
12,39,0,9,1000000000,0
13,40,0,9,1000000000,0
14,41,0,9,1000000000,0
15,42,0,9,1000000000,0
16,43,0,9,1000000000,0
17,44,0,9,1000000000,0
18,45,0,9,1000000000,0
19,46,0,9,1000000000,0
23,47,0,10,1000000000,0
24,48,0,10,1000000000,0
25,49,0,10,1000000000,0
26,50,0,10,1000000000,0
27,51,0,10,1000000000,0
28,52,0,10,1000000000,0
29,53,0,10,1000000000,0
30,54,0,10,1000000000,0
31,55,0,10,1000000000,0
32,56,0,10,1000000000,0
33,57,0,10,1000000000,0
34,58,0,10,1000000000,0
8,35,0,10,1000000000,0
9,36,0,10,1000000000,0
10,37,0,10,1000000000,0
11,38,0,10,1000000000,0
12,39,0,10,1000000000,0
13,40,0,10,1000000000,0
14,41,0,10,1000000000,0
15,42,0,10,1000000000,0
16,43,0,10,1000000000,0
17,44,0,10,1000000000,0
18,45,0,10,1000000000,0
19,46,0,10,1000000000,0
23,47,0,11,1000000000,0
24,48,0,11,1000000000,0
25,49,0,11,1000000000,0
26,50,0,11,1000000000,0
27,51,0,11,1000000000,0
28,52,0,11,1000000000,0
29,53,0,11,1000000000,0
30,54,0,11,1000000000,0
31,55,0,11,1000000000,0
32,56,0,11,1000000000,0
33,57,0,11,1000000000,0
34,58,0,11,1000000000,0
8,35,0,11,1000000000,0
9,36,0,11,1000000000,0
10,37,0,11,1000000000,0
11,38,0,11,1000000000,0
12,39,0,11,1000000000,0
13,40,0,11,1000000000,0
14,41,0,11,1000000000,0
15,42,0,11,1000000000,0
16,43,0,11,1000000000,0
17,44,0,11,1000000000,0
18,45,0,11,1000000000,0
19,46,0,11,1000000000,0
8,59,0,0,9000000000,0
9,60,0,0,9000000000,0
10,61,0,0,9000000000,0
11,62,0,0,9000000000,0
12,63,0,0,9000000000,0
13,64,0,0,9000000000,0
14,65,0,0,9000000000,0
15,66,0,0,9000000000,0
16,67,0,0,9000000000,0
17,68,0,0,9000000000,0
18,69,0,0,9000000000,0
19,70,0,0,9000000000,0
23,71,0,0,9000000000,0
24,72,0,0,9000000000,0
25,73,0,0,9000000000,0
26,74,0,0,9000000000,0
27,75,0,0,9000000000,0
28,76,0,0,9000000000,0
29,77,0,0,9000000000,0
30,78,0,0,9000000000,0
31,79,0,0,9000000000,0
32,80,0,0,9000000000,0
33,81,0,0,9000000000,0
34,82,0,0,9000000000,0
8,59,0,1,9000000000,0
9,60,0,1,9000000000,0
10,61,0,1,9000000000,0
11,62,0,1,9000000000,0
12,63,0,1,9000000000,0
13,64,0,1,9000000000,0
14,65,0,1,9000000000,0
15,66,0,1,9000000000,0
16,67,0,1,9000000000,0
17,68,0,1,9000000000,0
18,69,0,1,9000000000,0
19,70,0,1,9000000000,0
23,71,0,1,9000000000,0
24,72,0,1,9000000000,0
25,73,0,1,9000000000,0
26,74,0,1,9000000000,0
27,75,0,1,9000000000,0
28,76,0,1,9000000000,0
29,77,0,1,9000000000,0
30,78,0,1,9000000000,0
31,79,0,1,9000000000,0
32,80,0,1,9000000000,0
33,81,0,1,9000000000,0
34,82,0,1,9000000000,0
8,59,0,2,9000000000,0
9,60,0,2,9000000000,0
10,61,0,2,9000000000,0
11,62,0,2,9000000000,0
12,63,0,2,9000000000,0
13,64,0,2,9000000000,0
14,65,0,2,9000000000,0
15,66,0,2,9000000000,0
16,67,0,2,9000000000,0
17,68,0,2,9000000000,0
18,69,0,2,9000000000,0
19,70,0,2,9000000000,0
23,71,0,2,9000000000,0
24,72,0,2,9000000000,0
25,73,0,2,9000000000,0
26,74,0,2,9000000000,0
27,75,0,2,9000000000,0
28,76,0,2,9000000000,0
29,77,0,2,9000000000,0
30,78,0,2,9000000000,0
31,79,0,2,9000000000,0
32,80,0,2,9000000000,0
33,81,0,2,9000000000,0
34,82,0,2,9000000000,0
8,59,0,3,9000000000,0
9,60,0,3,9000000000,0
10,61,0,3,9000000000,0
11,62,0,3,9000000000,0
12,63,0,3,9000000000,0
13,64,0,3,9000000000,0
14,65,0,3,9000000000,0
15,66,0,3,9000000000,0
16,67,0,3,9000000000,0
17,68,0,3,9000000000,0
18,69,0,3,9000000000,0
19,70,0,3,9000000000,0
23,71,0,3,9000000000,0
24,72,0,3,9000000000,0
25,73,0,3,9000000000,0
26,74,0,3,9000000000,0
27,75,0,3,9000000000,0
28,76,0,3,9000000000,0
29,77,0,3,9000000000,0
30,78,0,3,9000000000,0
31,79,0,3,9000000000,0
32,80,0,3,9000000000,0
33,81,0,3,9000000000,0
34,82,0,3,9000000000,0
8,59,0,4,9000000000,0
9,60,0,4,9000000000,0
10,61,0,4,9000000000,0
11,62,0,4,9000000000,0
12,63,0,4,9000000000,0
13,64,0,4,9000000000,0
14,65,0,4,9000000000,0
15,66,0,4,9000000000,0
16,67,0,4,9000000000,0
17,68,0,4,9000000000,0
18,69,0,4,9000000000,0
19,70,0,4,9000000000,0
23,71,0,4,9000000000,0
24,72,0,4,9000000000,0
25,73,0,4,9000000000,0
26,74,0,4,9000000000,0
27,75,0,4,9000000000,0
28,76,0,4,9000000000,0
29,77,0,4,9000000000,0
30,78,0,4,9000000000,0
31,79,0,4,9000000000,0
32,80,0,4,9000000000,0
33,81,0,4,9000000000,0
34,82,0,4,9000000000,0
8,59,0,5,9000000000,0
9,60,0,5,9000000000,0
10,61,0,5,9000000000,0
11,62,0,5,9000000000,0
12,63,0,5,9000000000,0
13,64,0,5,9000000000,0
14,65,0,5,9000000000,0
15,66,0,5,9000000000,0
16,67,0,5,9000000000,0
17,68,0,5,9000000000,0
18,69,0,5,9000000000,0
19,70,0,5,9000000000,0
23,71,0,5,9000000000,0
24,72,0,5,9000000000,0
25,73,0,5,9000000000,0
26,74,0,5,9000000000,0
27,75,0,5,9000000000,0
28,76,0,5,9000000000,0
29,77,0,5,9000000000,0
30,78,0,5,9000000000,0
31,79,0,5,9000000000,0
32,80,0,5,9000000000,0
33,81,0,5,9000000000,0
34,82,0,5,9000000000,0
8,59,0,6,9000000000,0
9,60,0,6,9000000000,0
10,61,0,6,9000000000,0
11,62,0,6,9000000000,0
12,63,0,6,9000000000,0
13,64,0,6,9000000000,0
14,65,0,6,9000000000,0
15,66,0,6,9000000000,0
16,67,0,6,9000000000,0
17,68,0,6,9000000000,0
18,69,0,6,9000000000,0
19,70,0,6,9000000000,0
23,71,0,6,9000000000,0
24,72,0,6,9000000000,0
25,73,0,6,9000000000,0
26,74,0,6,9000000000,0
27,75,0,6,9000000000,0
28,76,0,6,9000000000,0
29,77,0,6,9000000000,0
30,78,0,6,9000000000,0
31,79,0,6,9000000000,0
32,80,0,6,9000000000,0
33,81,0,6,9000000000,0
34,82,0,6,9000000000,0
8,59,0,7,9000000000,0
9,60,0,7,9000000000,0
10,61,0,7,9000000000,0
11,62,0,7,9000000000,0
12,63,0,7,9000000000,0
13,64,0,7,9000000000,0
14,65,0,7,9000000000,0
15,66,0,7,9000000000,0
16,67,0,7,9000000000,0
17,68,0,7,9000000000,0
18,69,0,7,9000000000,0
19,70,0,7,9000000000,0
23,71,0,7,9000000000,0
24,72,0,7,9000000000,0
25,73,0,7,9000000000,0
26,74,0,7,9000000000,0
27,75,0,7,9000000000,0
28,76,0,7,9000000000,0
29,77,0,7,9000000000,0
30,78,0,7,9000000000,0
31,79,0,7,9000000000,0
32,80,0,7,9000000000,0
33,81,0,7,9000000000,0
34,82,0,7,9000000000,0
8,59,0,8,9000000000,0
9,60,0,8,9000000000,0
10,61,0,8,9000000000,0
11,62,0,8,9000000000,0
12,63,0,8,9000000000,0
13,64,0,8,9000000000,0
14,65,0,8,9000000000,0
15,66,0,8,9000000000,0
16,67,0,8,9000000000,0
17,68,0,8,9000000000,0
18,69,0,8,9000000000,0
19,70,0,8,9000000000,0
23,71,0,8,9000000000,0
24,72,0,8,9000000000,0
25,73,0,8,9000000000,0
26,74,0,8,9000000000,0
27,75,0,8,9000000000,0
28,76,0,8,9000000000,0
29,77,0,8,9000000000,0
30,78,0,8,9000000000,0
31,79,0,8,9000000000,0
32,80,0,8,9000000000,0
33,81,0,8,9000000000,0
34,82,0,8,9000000000,0
8,59,0,9,9000000000,0
9,60,0,9,9000000000,0
10,61,0,9,9000000000,0
11,62,0,9,9000000000,0
12,63,0,9,9000000000,0
13,64,0,9,9000000000,0
14,65,0,9,9000000000,0
15,66,0,9,9000000000,0
16,67,0,9,9000000000,0
17,68,0,9,9000000000,0
18,69,0,9,9000000000,0
19,70,0,9,9000000000,0
23,71,0,9,9000000000,0
24,72,0,9,9000000000,0
25,73,0,9,9000000000,0
26,74,0,9,9000000000,0
27,75,0,9,9000000000,0
28,76,0,9,9000000000,0
29,77,0,9,9000000000,0
30,78,0,9,9000000000,0
31,79,0,9,9000000000,0
32,80,0,9,9000000000,0
33,81,0,9,9000000000,0
34,82,0,9,9000000000,0
8,59,0,10,9000000000,0
9,60,0,10,9000000000,0
10,61,0,10,9000000000,0
11,62,0,10,9000000000,0
12,63,0,10,9000000000,0
13,64,0,10,9000000000,0
14,65,0,10,9000000000,0
15,66,0,10,9000000000,0
16,67,0,10,9000000000,0
17,68,0,10,9000000000,0
18,69,0,10,9000000000,0
19,70,0,10,9000000000,0
23,71,0,10,9000000000,0
24,72,0,10,9000000000,0
25,73,0,10,9000000000,0
26,74,0,10,9000000000,0
27,75,0,10,9000000000,0
28,76,0,10,9000000000,0
29,77,0,10,9000000000,0
30,78,0,10,9000000000,0
31,79,0,10,9000000000,0
32,80,0,10,9000000000,0
33,81,0,10,9000000000,0
34,82,0,10,9000000000,0
8,59,0,11,9000000000,0
9,60,0,11,9000000000,0
10,61,0,11,9000000000,0
11,62,0,11,9000000000,0
12,63,0,11,9000000000,0
13,64,0,11,9000000000,0
14,65,0,11,9000000000,0
15,66,0,11,9000000000,0
16,67,0,11,9000000000,0
17,68,0,11,9000000000,0
18,69,0,11,9000000000,0
19,70,0,11,9000000000,0
23,71,0,11,9000000000,0
24,72,0,11,9000000000,0
25,73,0,11,9000000000,0
26,74,0,11,9000000000,0
27,75,0,11,9000000000,0
28,76,0,11,9000000000,0
29,77,0,11,9000000000,0
30,78,0,11,9000000000,0
31,79,0,11,9000000000,0
32,80,0,11,9000000000,0
33,81,0,11,9000000000,0
34,82,0,11,9000000000,0
31,83,0,0,9000000000,0
32,84,0,0,9000000000,0
33,85,0,0,9000000000,0
34,86,0,0,9000000000,0
27,87,0,0,9000000000,0
28,88,0,0,9000000000,0
29,89,0,0,9000000000,0
30,90,0,0,9000000000,0
23,91,0,0,9000000000,0
24,92,0,0,9000000000,0
25,93,0,0,9000000000,0
26,94,0,0,9000000000,0
16,95,0,0,9000000000,0
17,96,0,0,9000000000,0
18,97,0,0,9000000000,0
19,98,0,0,9000000000,0
12,99,0,0,9000000000,0
13,100,0,0,9000000000,0
14,101,0,0,9000000000,0
15,102,0,0,9000000000,0
8,103,0,0,9000000000,0
9,104,0,0,9000000000,0
10,105,0,0,9000000000,0
11,106,0,0,9000000000,0
31,83,0,1,9000000000,0
32,84,0,1,9000000000,0
33,85,0,1,9000000000,0
34,86,0,1,9000000000,0
27,87,0,1,9000000000,0
28,88,0,1,9000000000,0
29,89,0,1,9000000000,0
30,90,0,1,9000000000,0
23,91,0,1,9000000000,0
24,92,0,1,9000000000,0
25,93,0,1,9000000000,0
26,94,0,1,9000000000,0
16,95,0,1,9000000000,0
17,96,0,1,9000000000,0
18,97,0,1,9000000000,0
19,98,0,1,9000000000,0
12,99,0,1,9000000000,0
13,100,0,1,9000000000,0
14,101,0,1,9000000000,0
15,102,0,1,9000000000,0
8,103,0,1,9000000000,0
9,104,0,1,9000000000,0
10,105,0,1,9000000000,0
11,106,0,1,9000000000,0
31,83,0,2,9000000000,0
32,84,0,2,9000000000,0
33,85,0,2,9000000000,0
34,86,0,2,9000000000,0
27,87,0,2,9000000000,0
28,88,0,2,9000000000,0
29,89,0,2,9000000000,0
30,90,0,2,9000000000,0
23,91,0,2,9000000000,0
24,92,0,2,9000000000,0
25,93,0,2,9000000000,0
26,94,0,2,9000000000,0
16,95,0,2,9000000000,0
17,96,0,2,9000000000,0
18,97,0,2,9000000000,0
19,98,0,2,9000000000,0
12,99,0,2,9000000000,0
13,100,0,2,9000000000,0
14,101,0,2,9000000000,0
15,102,0,2,9000000000,0
8,103,0,2,9000000000,0
9,104,0,2,9000000000,0
10,105,0,2,9000000000,0
11,106,0,2,9000000000,0
31,83,0,3,9000000000,0
32,84,0,3,9000000000,0
33,85,0,3,9000000000,0
34,86,0,3,9000000000,0
27,87,0,3,9000000000,0
28,88,0,3,9000000000,0
29,89,0,3,9000000000,0
30,90,0,3,9000000000,0
23,91,0,3,9000000000,0
24,92,0,3,9000000000,0
25,93,0,3,9000000000,0
26,94,0,3,9000000000,0
16,95,0,3,9000000000,0
17,96,0,3,9000000000,0
18,97,0,3,9000000000,0
19,98,0,3,9000000000,0
12,99,0,3,9000000000,0
13,100,0,3,9000000000,0
14,101,0,3,9000000000,0
15,102,0,3,9000000000,0
8,103,0,3,9000000000,0
9,104,0,3,9000000000,0
10,105,0,3,9000000000,0
11,106,0,3,9000000000,0
31,83,0,4,9000000000,0
32,84,0,4,9000000000,0
33,85,0,4,9000000000,0
34,86,0,4,9000000000,0
27,87,0,4,9000000000,0
28,88,0,4,9000000000,0
29,89,0,4,9000000000,0
30,90,0,4,9000000000,0
23,91,0,4,9000000000,0
24,92,0,4,9000000000,0
25,93,0,4,9000000000,0
26,94,0,4,9000000000,0
16,95,0,4,9000000000,0
17,96,0,4,9000000000,0
18,97,0,4,9000000000,0
19,98,0,4,9000000000,0
12,99,0,4,9000000000,0
13,100,0,4,9000000000,0
14,101,0,4,9000000000,0
15,102,0,4,9000000000,0
8,103,0,4,9000000000,0
9,104,0,4,9000000000,0
10,105,0,4,9000000000,0
11,106,0,4,9000000000,0
31,83,0,5,9000000000,0
32,84,0,5,9000000000,0
33,85,0,5,9000000000,0
34,86,0,5,9000000000,0
27,87,0,5,9000000000,0
28,88,0,5,9000000000,0
29,89,0,5,9000000000,0
30,90,0,5,9000000000,0
23,91,0,5,9000000000,0
24,92,0,5,9000000000,0
25,93,0,5,9000000000,0
26,94,0,5,9000000000,0
16,95,0,5,9000000000,0
17,96,0,5,9000000000,0
18,97,0,5,9000000000,0
19,98,0,5,9000000000,0
12,99,0,5,9000000000,0
13,100,0,5,9000000000,0
14,101,0,5,9000000000,0
15,102,0,5,9000000000,0
8,103,0,5,9000000000,0
9,104,0,5,9000000000,0
10,105,0,5,9000000000,0
11,106,0,5,9000000000,0
31,83,0,6,9000000000,0
32,84,0,6,9000000000,0
33,85,0,6,9000000000,0
34,86,0,6,9000000000,0
27,87,0,6,9000000000,0
28,88,0,6,9000000000,0
29,89,0,6,9000000000,0
30,90,0,6,9000000000,0
23,91,0,6,9000000000,0
24,92,0,6,9000000000,0
25,93,0,6,9000000000,0
26,94,0,6,9000000000,0
16,95,0,6,9000000000,0
17,96,0,6,9000000000,0
18,97,0,6,9000000000,0
19,98,0,6,9000000000,0
12,99,0,6,9000000000,0
13,100,0,6,9000000000,0
14,101,0,6,9000000000,0
15,102,0,6,9000000000,0
8,103,0,6,9000000000,0
9,104,0,6,9000000000,0
10,105,0,6,9000000000,0
11,106,0,6,9000000000,0
31,83,0,7,9000000000,0
32,84,0,7,9000000000,0
33,85,0,7,9000000000,0
34,86,0,7,9000000000,0
27,87,0,7,9000000000,0
28,88,0,7,9000000000,0
29,89,0,7,9000000000,0
30,90,0,7,9000000000,0
23,91,0,7,9000000000,0
24,92,0,7,9000000000,0
25,93,0,7,9000000000,0
26,94,0,7,9000000000,0
16,95,0,7,9000000000,0
17,96,0,7,9000000000,0
18,97,0,7,9000000000,0
19,98,0,7,9000000000,0
12,99,0,7,9000000000,0
13,100,0,7,9000000000,0
14,101,0,7,9000000000,0
15,102,0,7,9000000000,0
8,103,0,7,9000000000,0
9,104,0,7,9000000000,0
10,105,0,7,9000000000,0
11,106,0,7,9000000000,0
31,83,0,8,9000000000,0
32,84,0,8,9000000000,0
33,85,0,8,9000000000,0
34,86,0,8,9000000000,0
27,87,0,8,9000000000,0
28,88,0,8,9000000000,0
29,89,0,8,9000000000,0
30,90,0,8,9000000000,0
23,91,0,8,9000000000,0
24,92,0,8,9000000000,0
25,93,0,8,9000000000,0
26,94,0,8,9000000000,0
16,95,0,8,9000000000,0
17,96,0,8,9000000000,0
18,97,0,8,9000000000,0
19,98,0,8,9000000000,0
12,99,0,8,9000000000,0
13,100,0,8,9000000000,0
14,101,0,8,9000000000,0
15,102,0,8,9000000000,0
8,103,0,8,9000000000,0
9,104,0,8,9000000000,0
10,105,0,8,9000000000,0
11,106,0,8,9000000000,0
31,83,0,9,9000000000,0
32,84,0,9,9000000000,0
33,85,0,9,9000000000,0
34,86,0,9,9000000000,0
27,87,0,9,9000000000,0
28,88,0,9,9000000000,0
29,89,0,9,9000000000,0
30,90,0,9,9000000000,0
23,91,0,9,9000000000,0
24,92,0,9,9000000000,0
25,93,0,9,9000000000,0
26,94,0,9,9000000000,0
16,95,0,9,9000000000,0
17,96,0,9,9000000000,0
18,97,0,9,9000000000,0
19,98,0,9,9000000000,0
12,99,0,9,9000000000,0
13,100,0,9,9000000000,0
14,101,0,9,9000000000,0
15,102,0,9,9000000000,0
8,103,0,9,9000000000,0
9,104,0,9,9000000000,0
10,105,0,9,9000000000,0
11,106,0,9,9000000000,0
31,83,0,10,9000000000,0
32,84,0,10,9000000000,0
33,85,0,10,9000000000,0
34,86,0,10,9000000000,0
27,87,0,10,9000000000,0
28,88,0,10,9000000000,0
29,89,0,10,9000000000,0
30,90,0,10,9000000000,0
23,91,0,10,9000000000,0
24,92,0,10,9000000000,0
25,93,0,10,9000000000,0
26,94,0,10,9000000000,0
16,95,0,10,9000000000,0
17,96,0,10,9000000000,0
18,97,0,10,9000000000,0
19,98,0,10,9000000000,0
12,99,0,10,9000000000,0
13,100,0,10,9000000000,0
14,101,0,10,9000000000,0
15,102,0,10,9000000000,0
8,103,0,10,9000000000,0
9,104,0,10,9000000000,0
10,105,0,10,9000000000,0
11,106,0,10,9000000000,0
31,83,0,11,9000000000,0
32,84,0,11,9000000000,0
33,85,0,11,9000000000,0
34,86,0,11,9000000000,0
27,87,0,11,9000000000,0
28,88,0,11,9000000000,0
29,89,0,11,9000000000,0
30,90,0,11,9000000000,0
23,91,0,11,9000000000,0
24,92,0,11,9000000000,0
25,93,0,11,9000000000,0
26,94,0,11,9000000000,0
16,95,0,11,9000000000,0
17,96,0,11,9000000000,0
18,97,0,11,9000000000,0
19,98,0,11,9000000000,0
12,99,0,11,9000000000,0
13,100,0,11,9000000000,0
14,101,0,11,9000000000,0
15,102,0,11,9000000000,0
8,103,0,11,9000000000,0
9,104,0,11,9000000000,0
10,105,0,11,9000000000,0
11,106,0,11,9000000000,0
